disease_accuracy,disease_loss,health_accuracy,health_loss,loss,species_accuracy,species_loss,val_disease_accuracy,val_disease_loss,val_health_accuracy,val_health_loss,val_loss,val_species_accuracy,val_species_loss,val_species_macro_f1,val_species_accuracy_sklearn,val_health_macro_f1,val_health_accuracy_sklearn,val_disease_macro_f1,val_disease_accuracy_sklearn,learning_rate
0.6509615182876587,0.9194950461387634,0.971588671207428,0.07843726128339767,1.4158583879470825,0.9895035624504089,0.6645715236663818,0.7058678865432739,0.7675479650497437,0.9828136563301086,0.047324392944574356,1.2502622604370117,0.9949668645858765,0.6262675523757935,0.9934954345684945,0.9949668548981095,0.9784068576384747,0.9828136508715934,0.9449307376573277,0.9578518014955812,0.0010000000474974513
0.648514986038208,0.9366026520729065,0.9689316749572754,0.0793583020567894,1.4293237924575806,0.9890037775039673,0.6641659140586853,0.702553391456604,0.7733004689216614,0.9841639995574951,0.04379577562212944,1.2564339637756348,0.9942302703857422,0.6284878253936768,0.9933981347158803,0.9942302970783207,0.9801668314124048,0.9841640068745396,0.9455539563550787,0.958361658735554,0.0010000000474974513
0.645542323589325,0.9495601058006287,0.9703522324562073,0.07681047171354294,1.4390058517456055,0.989477276802063,0.6639995574951172,0.7023078799247742,0.7849568128585815,0.983795702457428,0.04427501559257507,1.2662454843521118,0.9942302703857422,0.6288281679153442,0.9934292496987963,0.9942302970783207,0.9796746851771916,0.9837957279646452,0.9426155875975777,0.9566621346023113,0.0010000000474974513
0.6449109315872192,0.9666340351104736,0.9697209000587463,0.07944617420434952,1.4529942274093628,0.9893720746040344,0.6638002395629883,0.69825679063797,0.7901951670646667,0.9847778081893921,0.04644292965531349,1.267560601234436,0.9943530559539795,0.6254851222038269,0.9919307344879901,0.9943530567149521,0.9811841639278474,0.9847778050576971,0.9427271010517355,0.9571719918422842,0.0010000000474974513
0.6428853273391724,0.979502260684967,0.9692999720573425,0.08007393032312393,1.4631119966506958,0.9898718595504761,0.6635130047798157,0.7042720317840576,0.8050769567489624,0.9842867851257324,0.04413984343409538,1.2784242630004883,0.9949668645858765,0.6248846650123596,0.9934203396551087,0.9949668548981095,0.9803124203906082,0.9842867665111711,0.944148115572378,0.9563222297756628,0.0010000000474974513
0.6417015194892883,0.9960426688194275,0.9700102806091309,0.07870915532112122,1.476880669593811,0.9883198142051697,0.664298415184021,0.7002209424972534,0.808138370513916,0.9846550226211548,0.041451577097177505,1.2791119813919067,0.9953351616859436,0.6237280368804932,0.9945200198587444,0.995335133808004,0.9807924134399949,0.9846550454210655,0.9432869415813474,0.9566621346023113,0.0010000000474974513
0.6393601894378662,1.006567120552063,0.9709047079086304,0.07633444666862488,1.4850404262542725,0.9884513020515442,0.664526641368866,0.7014485597610474,0.810093879699707,0.986005425453186,0.04007408022880554,1.2797905206680298,0.9954578876495361,0.6230067610740662,0.9945879173435823,0.9954578934446354,0.9825568867242371,0.9860054014240118,0.9458369380670619,0.9588715159755269,0.0010000000474974513
0.6379396319389343,1.0192440748214722,0.9711414575576782,0.07490890473127365,1.4940035343170166,0.9892405271530151,0.6636229753494263,0.7007120251655579,0.82051020860672,0.9858826398849487,0.03991879150271416,1.2903262376785278,0.9952123761177063,0.6253223419189453,0.9942006876318562,0.9952123741713724,0.9823241470182501,0.9858826417873803,0.9428580583378464,0.9568320870156356,0.0010000000474974513
0.6351511478424072,1.0346391201019287,0.9700102806091309,0.0769789069890976,1.5057884454727173,0.9898718595504761,0.6626835465431213,0.703167200088501,0.8249861001968384,0.9863736629486084,0.03951185196638107,1.2953327894210815,0.9948440790176392,0.6267523765563965,0.9936495418924373,0.994844095261478,0.9830182263629863,0.9863736803339063,0.9423988120046605,0.957681849082257,0.0010000000474974513
0.6361507773399353,1.042656660079956,0.969615638256073,0.07833390682935715,1.5130099058151245,0.9896877408027649,0.6632290482521057,0.7012030482292175,0.8348093032836914,0.9861281514167786,0.041354019194841385,1.302736759185791,0.9943530559539795,0.626039981842041,0.9929309843621089,0.9943530567149521,0.9827543642653764,0.9861281610606433,0.9384238865099819,0.9551325628823929,0.0010000000474974513
0.3193381130695343,12.647076606750488,0.8478415012359619,1.4626535177230835,11.930191993713379,0.854549765586853,1.5219053030014038,0.06739503890275955,37.646724700927734,0.6484163999557495,2.6353094577789307,32.018497467041016,0.9037564396858215,1.34898841381073,0.8637294205573415,0.9037564448809231,0.6453292075630123,0.648416400687454,0.07152398144534824,0.09330387491502379,4.999999873689376e-06
0.11698629707098007,153.48167419433594,0.64356929063797,18.2152099609375,149.4586944580078,0.4018099009990692,23.046844482421875,0.020623618736863136,292.97479248046875,0.9224159121513367,0.3642405569553375,254.639404296875,0.371716171503067,20.061616897583008,0.08611560544083055,0.371716179720108,0.8990044420003817,0.9224159096489074,0.013117678551379786,0.028552005438477225,4.999999873689376e-06
0.10538499802350998,810.3234252929688,0.6401231288909912,109.0449447631836,829.7345581054688,0.3036329746246338,159.73631286621094,0.018168427050113678,1214.3787841796875,0.7223176956176758,72.85035705566406,1115.782958984375,0.3342745006084442,129.54412841796875,0.035789861072775785,0.33427449054750796,0.41938702779757664,0.7223177019396022,0.002453580901856764,0.02515295717199184,4.999999873689376e-06
0.09896614402532578,2744.151611328125,0.6432009935379028,421.3399658203125,2902.08056640625,0.2837187349796295,622.690673828125,0.018168427050113678,3101.1181640625,0.7223176956176758,298.6871643066406,2984.633056640625,0.3342745006084442,444.1567077636719,0.035789861072775785,0.33427449054750796,0.41938702779757664,0.7223177019396022,0.002453580901856764,0.02515295717199184,4.999999873689376e-06
0.09654591977596283,6275.2001953125,0.6403598785400391,1075.179443359375,6821.96240234375,0.2727751135826111,1586.96826171875,0.018168427050113678,5691.6884765625,0.7223176956176758,717.1375732421875,5706.5791015625,0.3342745006084442,1010.5960083007812,0.035789861072775785,0.33427449054750796,0.41938702779757664,0.7223177019396022,0.002453580901856764,0.02515295717199184,4.999999873689376e-06
0.09499381482601166,11439.8349609375,0.6339673399925232,2159.03515625,12770.7548828125,0.25888511538505554,3187.408935546875,0.018168427050113678,9082.8720703125,0.7223176956176758,1278.2132568359375,9425.375,0.3342745006084442,1903.814208984375,0.035789861072775785,0.33427449054750796,0.41938702779757664,0.7223177019396022,0.002453580901856764,0.02515295717199184,4.999999873689376e-06
0.0943361446261406,,0.6353352665901184,,,0.25343960523605347,,0.018168427050113678,8391.1767578125,0.7223176956176758,1848.7369384765625,9598.7705078125,0.3342745006084442,2517.63525390625,0.035789861072775785,0.33427449054750796,0.41938702779757664,0.7223177019396022,0.002453580901856764,0.02515295717199184,4.999999873689376e-06
0.09786126017570496,,0.4269329011440277,,,0.3002393841743469,,0.09869875013828278,,0.2776823043823242,,,0.3342745006084442,,0.007886801206216655,0.05843358703658237,0.21733282090699463,0.27768229806039774,0.0015888944639571834,0.016145479265805573,4.999999873689376e-06
0.09865046292543411,,0.277773380279541,,,0.3344119191169739,,0.09869875013828278,,0.2776823043823242,,,0.3342745006084442,,0.007886801206216655,0.05843358703658237,0.21733282090699463,0.27768229806039774,0.0015888944639571834,0.016145479265805573,4.999999873689376e-06
0.09865046292543411,,0.277773380279541,,,0.3344119191169739,,0.09869875013828278,,0.2776823043823242,,,0.3342745006084442,,0.007886801206216655,0.05843358703658237,0.21733282090699463,0.27768229806039774,0.0015888944639571834,0.016145479265805573,4.999999873689376e-06
