mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,param_sampler,params,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,C,l1_ratio,class_weight,approach,sampler_name
3.1400854110717775,0.20263844064313433,0.008922863006591796,0.007489825047155384,0.01,,0.0,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': None, 'model__l1_ratio': 0.0, 'sampler': 'passthrough'}",0.3821428571428571,0.3776937046004841,0.36952179176755445,0.4213075060532688,0.35102905569007264,0.3803389830508474,0.023085730683575736,18,0.3798085653753026,0.38047863924050634,0.37806754822182037,0.4147754671488849,0.3750988924050633,0.3856458224783155,0.014683170818390231,0.2958435926986088,0.2874558971035842,0.28837841400704056,0.3495322071468546,0.2721279043337076,0.29866760305795914,0.026574831528108505,17,0.29773213354681277,0.299263402794579,0.2945350230834592,0.33620050492239023,0.28905572834889937,0.3033573585392281,0.01678955701140024,0.01,0.0,None,Baseline,passthrough
6.474129676818848,0.5572944714907563,0.006415557861328125,0.0015773173200296664,0.01,,0.25,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': None, 'model__l1_ratio': 0.25, 'sampler': 'passthrough'}",0.37142857142857144,0.37947941888619857,0.36237893462469734,0.4079146489104116,0.3447790556900726,0.37319612590799023,0.020844766086415015,64,0.37445142251815977,0.371918324291742,0.3658576326100061,0.39944055153707053,0.3661703209764919,0.37556765038669404,0.012386066366727446,0.2748296086463976,0.2843876666493958,0.27195895567944106,0.3272884363339047,0.25828880626575595,0.283350694714979,0.023503528790577443,64,0.2851359388751656,0.28340481766688763,0.2764549211935374,0.30990124161796756,0.27366536301116434,0.2857124564729445,0.012818652944191837,0.01,0.25,None,Baseline,passthrough
6.1429472923278805,0.493103058227729,0.006106519699096679,0.0016880145422797836,0.01,,0.5,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': None, 'model__l1_ratio': 0.5, 'sampler': 'passthrough'}",0.36785714285714294,0.37023305084745767,0.34924334140435825,0.3998789346246973,0.3346398305084745,0.36437046004842616,0.022000539747618633,93,0.36603359564164656,0.36335800934297763,0.3558798598553346,0.3899873794454491,0.3582014767932488,0.36669206421573136,0.01219192398532168,0.2646284992575186,0.27461035762781005,0.257234468953869,0.3095047485715877,0.24417646473443347,0.2700309078290438,0.022093177939895195,92,0.2719700938109479,0.26975124913302456,0.26116886416400503,0.2960939366566849,0.2615317511454239,0.27210317898201725,0.0127469217187968,0.01,0.5,None,Baseline,passthrough
6.186090326309204,0.4860323194372056,0.0072906494140625,0.003010873903769077,0.01,,0.75,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': None, 'model__l1_ratio': 0.75, 'sampler': 'passthrough'}",0.3598214285714286,0.3588831719128329,0.3394219128329298,0.398093220338983,0.32035411622276033,0.3553147699757869,0.025837451494141954,97,0.3563407990314769,0.3521191229656419,0.34515427215189876,0.37517706449668475,0.3476209312839059,0.35528243798592163,0.010660218404231078,0.25280281546433897,0.2583237780827835,0.2403107490131409,0.29960352138563867,0.21708220986163276,0.253624614761507,0.027016379185180774,97,0.25506829353737276,0.250735976242118,0.24575069602693064,0.2719858412535701,0.24548158960108798,0.25380447933221595,0.009754063541718103,0.01,0.75,None,Baseline,passthrough
6.219858026504516,0.6292042226310208,0.008704185485839844,0.0026175053966199097,0.01,,1.0,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': None, 'model__l1_ratio': 1.0, 'sampler': 'passthrough'}",0.35148809523809527,0.3487439467312349,0.33285411622276023,0.3838075060532688,0.3093220338983051,0.3452431396287329,0.024422445481597534,101,0.34605780871670705,0.3435475060277276,0.33353582730560577,0.36454095087402044,0.3366721292947559,0.34487084444376337,0.010823813924334923,0.2414038220202525,0.24600460857680986,0.23294741117372336,0.27341857045270646,0.20230805657285864,0.23921649375927018,0.022900563704192016,101,0.23825810937698128,0.23775042947360955,0.2310765749149659,0.2551168925899849,0.231380788451665,0.23871655896144134,0.008744111281757451,0.01,1.0,None,Baseline,passthrough
3.1045541286468508,0.21984946729147725,0.005204963684082031,0.000315966290625662,0.01,balanced,0.0,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0, 'sampler': 'passthrough'}",0.3708333333333334,0.37507566585956414,0.3630145278450363,0.4016646489104117,0.34515738498789345,0.3711491121872478,0.01837638085562625,84,0.3726467917675545,0.3715058016877637,0.36887149638336353,0.4044633438818565,0.36805681133212775,0.3771088490105332,0.013779447363676652,0.2763528314339965,0.27860242822891945,0.2765678565568375,0.3211290286187242,0.25690859739149136,0.28191214844599377,0.021135576477442488,83,0.2837895135029849,0.28366314504264556,0.27768220538985033,0.32116663854734495,0.2765121315838268,0.2885627268133305,0.016573515734600437,0.01,0.0,balanced,ClassWeight balanced,passthrough
6.566202974319458,0.6139711862570071,0.006080198287963867,0.001164506578943595,0.01,balanced,0.25,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25, 'sampler': 'passthrough'}",0.3592261904761905,0.37654358353510897,0.3555538740920097,0.3936289346246974,0.3389073849878934,0.36477199354318,0.018740336246248768,92,0.36743341404358354,0.3640615581675708,0.35815721066907774,0.39151691531042804,0.3590500678119349,0.36804383320051903,0.012213515715532721,0.25658191604834546,0.2777934831470611,0.2633174736905715,0.307103943562063,0.24423957873764696,0.26980727903713764,0.021566435676747292,93,0.27272079540574923,0.27000084349284365,0.2617440953286197,0.2983994784046154,0.26214203328334,0.2730014491830336,0.013407439866559406,0.01,0.25,balanced,ClassWeight balanced,passthrough
6.117208337783813,0.5498854400375264,0.009156370162963867,0.006007540733797011,0.01,balanced,0.5,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5, 'sampler': 'passthrough'}",0.36041666666666666,0.36940072639225185,0.3430538740920096,0.3873789346246973,0.32908595641646493,0.35786723163841805,0.02028920451151245,96,0.3590155871670702,0.35610401597347796,0.3483357820976492,0.3831129445449065,0.35235363924050633,0.35978439380472205,0.012203641650565703,0.2550110004195898,0.27013810254226966,0.24512036621464212,0.29217855100217743,0.23019337796946798,0.25852827962962943,0.021270349309708964,96,0.259147904528436,0.25720206228617165,0.24763216774499736,0.28573442421441253,0.25196218378776486,0.2603357485123564,0.0133253235654694,0.01,0.5,balanced,ClassWeight balanced,passthrough
6.25241379737854,0.6937029593911148,0.0066588401794433595,0.003418896026589224,0.01,balanced,0.75,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75, 'sampler': 'passthrough'}",0.35416666666666663,0.3586864406779661,0.3338075060532688,0.3820217917675545,0.3171610169491525,0.3491686844229217,0.022160102666065738,100,0.3496405871670703,0.3464276295961422,0.3395522528631706,0.3682244575045207,0.3427554249547921,0.3493200704171392,0.010043402071543731,0.2449814162810931,0.25287929682060395,0.22967367266903763,0.27914508374540115,0.20842364874190153,0.24302062365160748,0.02358434453145125,100,0.24163643230741233,0.24089504233204262,0.234516135038912,0.26245488709530707,0.23620379576753228,0.24314125850824125,0.010028433400526155,0.01,0.75,balanced,ClassWeight balanced,passthrough
6.043778133392334,0.6964944004398695,0.005751895904541016,0.0013311044464094388,0.01,balanced,1.0,passthrough,"{'model__C': np.float64(0.01), 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0, 'sampler': 'passthrough'}",0.3479166666666667,0.3461864406779661,0.32666464891041164,0.37398607748184026,0.3064467312348668,0.3402401129943503,0.022624607330216026,104,0.34152542372881356,0.3371194996986136,0.32928439572031337,0.3582579867389994,0.33107011000602776,0.33945148317855356,0.01036379309101091,0.2368866090602702,0.23802177400619648,0.22103289038898047,0.26227538999368066,0.1954915368815308,0.23074164006613174,0.022008943515925503,104,0.2295914276207285,0.2272364311481405,0.2225372990495123,0.24839051716844388,0.22026785445847802,0.22960470588906062,0.00995631097403009,0.01,1.0,balanced,ClassWeight balanced,passthrough
3.0629945755004884,0.26560838738368686,0.0077837944030761715,0.0030979053527147495,0.1,,0.0,passthrough,"{'model__C': np.float64(0.1), 'model__class_weight': None, 'model__l1_ratio': 0.0, 'sampler': 'passthrough'}",0.38303571428571426,0.3785865617433413,0.36952179176755445,0.4230932203389831,0.3528147699757869,0.381410411622276,0.02326852931590062,1,0.3795853510895883,0.38114828209764917,0.37851397679324894,0.4173089963833635,0.37576853526220616,0.38646502832521124,0.015521483815652395,0.29665631620752225,0.28840792935575743,0.2882451024469656,0.35073816938763036,0.2750679596876002,0.2998230954170952,0.02638009071401104,1,0.2975248140810625,0.3002569032190755,0.29562789000821604,0.33943364628637784,0.28971010004017395,0.30451067072698124,0.0178015259961819,0.1,0.0,None,Baseline,passthrough
6.463057136535644,0.3352926455545306,0.008556842803955078,0.0032055401598126147,0.1,,0.25,passthrough,"{'model__C': np.float64(0.1), 'model__class_weight': None, 'model__l1_ratio': 0.25, 'sampler': 'passthrough'}",0.3821428571428571,0.3785865617433413,0.36862893462469737,0.4222003631961259,0.3501361985472155,0.38033898305084746,0.02369824261738389,17,0.37869249394673116,0.37980899638336346,0.37806754822182037,0.41499868143459917,0.37465246383363476,0.3852440367640298,0.014976546074676586,0.2958435926986088,0.2880581866776046,0.2853479926745675,0.3502583422015896,0.2700993114485071,0.2979214851401755,0.0274696740509946,18,0.2963629296104414,0.29780162922630976,0.2946048299499514,0.3360131014413161,0.28808659813035575,0.3025738176716749,0.017046518163197997,0.1,0.25,None,Baseline,passthrough
